uid,name,artist,city,ranking
5075,Youngblood,5 Seconds Of Summer,oxnard,26
5076,MIA,Bad Bunny Feat. Drake,oxnard,27
5077,Nobody Knows,Jez Dior Feat. Jackson Guthy,oxnard,28
5078,Twerk,City Girls,oxnard,29
5079,My Year,GASHI & G-Eazy,oxnard,30
5080,Nights Like This,Kehlani Feat. Ty Dolla $Ign,oxnard,31
5081,ZEZE,Kodak Black Feat. Offset & Travis Scott,oxnard,32
5082,Bae,O.T. Genasis,oxnard,33
5083,I Can’t Get Enough,"Benny Blanco, Selena Gomez & J Balvin Feat. Tainy",oxnard,34
5084,La La Land,Bryce Vine Feat. YG,oxnard,35
5085,Shot Clock,Ella Mai,oxnard,36
5086,A Million Dreams,P!nk,oxnard,37
5087,Hard Place,H.E.R.,oxnard,38
5088,You,Nicole Bus,oxnard,39
5089,Tetris,Derek King,oxnard,40
5090,Beautiful Crazy,Luke Combs,oxnard,41
5091,Happier,Marshmello & Bastille,oxnard,42
5092,Missin You Crazy,Russ,oxnard,43
5093,Wake Up In The Sky,"Gucci Mane, Bruno Mars & Kodak Black",oxnard,44
5094,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,oxnard,45
5095,Money,Cardi B,oxnard,46
5096,Girls Have Fun,"Tyga, DJ Snake Feat. G-Eazy & Rich The Kid",oxnard,47
5097,Put A Date On It,Yo Gotti Feat. Lil Baby,oxnard,48
5098,West Coast,G-Eazy Feat. Blueface,oxnard,49
5099,Thotiana,$unlisted,oxnard,50
5100,Be Alright,Dean Lewis,bethlehem,1
5101,You Say,Lauren Daigle,bethlehem,2
5102,Better,Khalid,bethlehem,3
5103,Dancing With A Stranger,Sam Smith & Normani,bethlehem,4
5104,Shallow,Lady Gaga & Bradley Cooper,bethlehem,5
5105,Bad Liar,Imagine Dragons,bethlehem,6
5106,7 Rings,Ariana Grande,bethlehem,7
5107,Someone You Loved,Lewis Capaldi,bethlehem,8
5108,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,bethlehem,9
5109,I've Been Waiting,Lil Peep & ILoveMakonnen Feat. Fall Out Boy,bethlehem,10
5110,Sweet But Psycho,Ava Max,bethlehem,11
5111,Without Me,Halsey,bethlehem,12
5112,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,bethlehem,13
5113,Good As You,Kane Brown,bethlehem,14
5114,Going Bad,Meek Mill Feat. Drake,bethlehem,15
5115,Wow.,Post Malone,bethlehem,16
5116,Eastside,"Benny Blanco, Halsey & Khalid",bethlehem,17
5117,Look What God Gave Her,Thomas Rhett,bethlehem,18
5118,Rainbow,Kacey Musgraves,bethlehem,19
5119,a Lot,21 Savage,bethlehem,20
5120,Middle Child,J. Cole,bethlehem,21
5121,Sucker,Jonas Brothers,bethlehem,22
5122,Tequila,Dan + Shay,bethlehem,23
5123,Beautiful Crazy,Luke Combs,bethlehem,24
5124,Undrunk,FLETCHER,bethlehem,25
5125,MIA,Bad Bunny Feat. Drake,bethlehem,26
5126,High Hopes,Panic! At The Disco,bethlehem,27
5127,SICKO MODE,Travis Scott,bethlehem,28
5128,Close Friends,$unlisted,bethlehem,29
5129,Fall,Davido,bethlehem,30
5130,Body,Loud Luxury Feat. Brando,bethlehem,31
5131,Happier,Marshmello & Bastille,bethlehem,32
5132,Backin' It Up,Pardison Fontaine Feat. Cardi B,bethlehem,33
5133,You're Somebody Else,Flora Cash,bethlehem,34
5134,Look Back At It,A Boogie Wit Da Hoodie,bethlehem,35
5135,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,bethlehem,36
5136,Please Me,Cardi B & Bruno Mars,bethlehem,37
5137,Taste,Tyga Feat. Offset,bethlehem,38
5138,Here Tonight,Brett Young,bethlehem,39
5139,When The Party's Over,Billie Eilish,bethlehem,40
5140,Ferris Wheel,Tory Lanez Feat. Trippie Redd,bethlehem,41
5141,Talk,Khalid & Disclosure,bethlehem,42
5142,Miss Me More,Kelsea Ballerini,bethlehem,43
5143,Down To The Honkytonk,Jake Owen,bethlehem,44
5144,Mess,Lil Wayne,bethlehem,45
5145,Hurt,Oliver Tree,bethlehem,46
5146,Girl,Maren Morris,bethlehem,47
5147,Clout,Offset Feat. Cardi B,bethlehem,48
5148,Eyes On You,Chase Rice,bethlehem,49
5149,Thotiana,$unlisted,bethlehem,50
5150,Arms Around You,XXXTENTACION & Lil Pump Feat. Swae Lee & Maluma,queens,1
5151,Ferris Wheel,Tory Lanez Feat. Trippie Redd,queens,2
5152,HML,Melii Feat. A Boogie Wit Da Hoodie,queens,3
5153,2am,Casanova Feat. Tory Lanez & Davido,queens,4
5154,MIA,Bad Bunny Feat. Drake,queens,5
5155,ZEZE,Kodak Black Feat. Offset & Travis Scott,queens,6
5156,Drogba (Joanna),Afro B,queens,7
5157,Backin' It Up,Pardison Fontaine Feat. Cardi B,queens,8
5158,Toast,Koffee,queens,9
5159,Practice,GBMNutron,queens,10
5160,Wow.,Post Malone,queens,11
5161,Fast Wine,Machel Montano,queens,12
5162,Karma,$unlisted,queens,13
5163,Adictiva,Daddy Yankee & Anuel AA,queens,14
5164,24/7,Meek Mill Feat. Ella Mai,queens,15
5165,Look Back At It,A Boogie Wit Da Hoodie,queens,16
5166,La Romana,Bad Bunny Feat. El Alfa,queens,17
5167,Con Calma,Daddy Yankee Feat. Snow,queens,18
5168,Marianela,Lirico En La Casa,queens,19
5169,Shallow,Lady Gaga & Bradley Cooper,queens,20
5170,No Stylist,French Montana Feat. Drake,queens,21
5171,Hookin' Meh,Farmer Nappy,queens,22
5172,Right For Somebody,Kerwin Du Bois,queens,23
5173,You,Nicole Bus,queens,24
5174,Secreto,Anuel AA & Karol G,queens,25
5175,a Lot,21 Savage,queens,26
5176,Baila Baila Baila,Ozuna,queens,27
5177,Don't Call Me Up,Mabel,queens,28
5178,Savannah Grass,Kes,queens,29
5179,Middle Child,J. Cole,queens,30
5180,Si Se Da,Farruko & Myke Towers,queens,31
5181,Thotiana (Remix),$unlisted,queens,32
5182,Elizabeth,Jose Manuel,queens,33
5183,Give It To Her,Tanto Metro & Devonte,queens,34
5184,Phenomenal,Benjai Feat. H2O Phlo,queens,35
5185,I Think We're Alone Now,$unlisted,queens,36
5186,Fall,Davido,queens,37
5187,Mine,Bazzi,queens,38
5188,Youngblood,5 Seconds Of Summer,queens,39
5189,Be Alright,Dean Lewis,queens,40
5190,You Say,Lauren Daigle,queens,41
5191,Subete,Lary Over & Lirico En La Casa,queens,42
5192,Love Someone,Lukas Graham,queens,43
5193,Without Me,Halsey,queens,44
5194,So Long,Nadia Batson,queens,45
5195,A Million Dreams,P!nk,queens,46
5196,Sola,Manuel Turizo,queens,47
5197,KIKA,6ix9ine Feat. Tory Lanez,queens,48
5198,Twerk,City Girls,queens,49
5199,Me Gusta,Natti Natasha,queens,50
5200,Wow.,Post Malone,charlotte,1
5201,Poledancer,Wale Feat. Megan Thee Stallion,charlotte,2
5202,Do You Miss It,$unlisted,charlotte,3
5203,You,Nicole Bus,charlotte,4
5204,Middle Child,J. Cole,charlotte,5
5205,Big Ole Freak,Megan Thee Stallion,charlotte,6
5206,Fall,Davido,charlotte,7
5207,21,DaBaby,charlotte,8
5208,Going Bad,Meek Mill Feat. Drake,charlotte,9
5209,a Lot,21 Savage,charlotte,10
5210,Cash Money,Solo Lucci,charlotte,11
5211,Put A Date On It,Yo Gotti Feat. Lil Baby,charlotte,12
5212,Please Me,Cardi B & Bruno Mars,charlotte,13
5213,Girls Need Love,Summer Walker,charlotte,14
5214,Automatic,The Bonfyre,charlotte,15
5215,Undecided,Chris Brown,charlotte,16
5216,Pure Water,Mustard & Migos,charlotte,17
5217,You Say,Lauren Daigle,charlotte,18
5218,Backin' It Up,Pardison Fontaine Feat. Cardi B,charlotte,19
5219,2am,Casanova Feat. Tory Lanez & Davido,charlotte,20
5220,Bacc At It Again,Yella Beezy Feat. Quavo & Gucci Mane,charlotte,21
